,Unnamed: 0,airspeed,battery_hours_val,length,diameter,S_solar,score
100,76,3,85,15.825490563741562,4.448132369585396,18.095987145309785,-0.3044520547945206
95,75,3,80,15.448187052513592,4.400362410507185,18.04412444437466,-0.3142694063926941
91,74,3,75,15.060818084315176,4.3514866477268335,17.992273123449884,-0.3262557077625571
73,152,6,15,13.446865020797736,3.3802140682977115,26.905041915137005,-0.3304794520547945
86,73,3,70,14.66255837027182,4.301436980282042,17.940521131733995,-0.3399543378995433
60,94,4,25,12.11138646716067,3.6271910773280496,19.546618406753467,-0.3501141552511415
82,72,3,65,14.252457085697328,4.250141078809822,17.888987766318966,-0.3504566210045662
77,71,3,60,13.829407794194386,4.197523183488359,17.83783630872719,-0.3643835616438357
72,70,3,55,13.392108001292582,4.1435058123097885,17.787292971867306,-0.3784246575342466
68,69,3,50,12.939003458895012,4.088013078903335,17.73767609628312,-0.3934931506849315
64,68,3,45,12.468209135590271,4.0309769116663166,17.68944259903206,-0.421689497716895
58,67,3,40,11.977394724976117,3.972348457374522,17.643264742603137,-0.4529680365296804
53,66,3,35,11.463607212664808,3.912119750571483,17.600162837068197,-0.4963470319634703
47,65,3,30,10.922991864566708,3.850364834652823,17.56174792529563,-0.5804794520547945
51,93,4,20,11.360653216938124,3.558085067500634,19.423836669584432,-0.6616438356164384
75,181,7,10,13.489723035797049,3.286058707296619,32.40728650347007,-0.664497716894977
37,64,3,25,10.350314290074238,3.7873225992164223,17.530697454719316,-0.7763698630136986
59,122,5,15,11.99187339584912,3.400005100787551,22.27343030099229,-0.80662100456621
70,47,2,90,13.040493835400286,4.795196324508889,16.492821458692855,-0.8994292237442922
66,46,2,85,12.753515954501047,4.749413178861382,16.481331784669127,-0.9012557077625571
71,48,2,95,13.321126592560969,4.8397770798287985,16.5044488874668,-0.902283105022831
76,49,2,100,13.595822981499875,4.883227967314024,16.516179531189785,-0.9037671232876712
63,45,2,80,12.45973231898027,4.702348354623403,16.470023406285392,-0.9054794520547944
79,50,2,105,13.864947906262822,4.925615381449121,16.527985773601273,-0.9089041095890412
81,51,2,110,14.12882888467322,4.967000183862751,16.53984538365641,-0.9134703196347032
83,52,2,115,14.38776132096587,5.007438248463492,16.55174036131476,-0.91689497716895
61,44,2,75,12.158620346229014,4.653915138762316,16.45895171362009,-0.9170091324200912
85,53,2,120,14.642012844473804,5.046980954547187,16.563656060885812,-0.9235159817351598
89,54,2,125,14.89182668621033,5.0856756577444395,16.575580504255612,-0.9299086757990868
57,43,2,70,11.849582702636368,4.604018751348946,16.448187916573296,-0.9300228310502284
92,55,2,130,15.137425711111142,5.123565958609182,16.587503918591285,-0.9415525114155252
55,42,2,65,11.531930751293688,4.552555801155263,16.437824683532227,-0.9439497716894976
94,56,2,135,15.379013210205985,5.160692276744498,16.599418228681767,-0.9528538812785388
97,57,2,140,15.616776394673312,5.197091994181204,16.611316802999127,-0.9670091324200912
49,41,2,60,11.204862811935708,4.499413983111131,16.4279843210592,-0.9695205479452056
101,58,2,145,15.85088790985868,5.232799780052542,16.6231941879387,-0.9810502283105024
44,40,2,55,10.867435005657184,4.444472287973953,16.418830929019197,-0.9957762557077624
102,59,2,150,16.081507317500762,5.2678478523869625,16.635045890781292,-0.9984018264840182
39,39,2,50,10.51852126453952,4.387602224862296,16.410588972601712,-1.0398401826484018
192,240,9,5,26.616892941605983,2.4797153336632953,51.83809689864964,-1.071689497716895
35,38,2,45,10.156756941285662,4.328671001495568,16.403572590918007,-1.0890410958904109
32,37,2,40,9.780456697142018,4.267548491900121,16.398233645834377,-1.1585616438356163
31,63,3,20,9.738083853269575,3.723573300503931,17.511775764222698,-1.2579908675799083
26,36,2,35,9.387490165658392,4.204121659123704,16.395244171587485,-1.2769406392694065
62,151,6,10,12.18745994292354,3.276810034240732,26.17200673883453,-1.2980593607305937
40,92,4,15,10.543902693034772,3.490634044237193,19.32821870129995,-1.3829908675799087
22,35,2,30,8.97508441654335,4.138324145082281,16.395645954207826,-1.4740867579908676
114,210,8,5,17.19436126173603,2.7826515304626644,37.57809466846739,-1.6478310502283104
46,121,5,10,10.912574302899456,3.3232135650497474,22.011140754335237,-1.7930365296803652
18,34,2,25,8.539490587741243,4.0701982845686056,16.40114144433507,-1.8190639269406392
24,62,3,15,9.074763695511608,3.6604508482512137,17.5143064662955,-1.99337899543379
65,180,7,5,12.713231406936517,3.047593721491337,30.43006691643836,-2.095319634703196
28,91,4,10,9.635119981539791,3.4285622439622605,19.2882984913024,-2.195890410958904
14,33,2,20,8.07537569962988,4.000031455731761,16.414712607994776,-2.42134703196347
43,150,6,5,10.722261455401636,3.1910037531114006,25.64109374086719,-2.4276255707762555
16,61,3,10,8.34053102704228,3.601145145912476,17.55930568342217,-2.676255707762557
30,120,5,5,9.654780854659686,3.2633137376373873,21.918609209130302,-2.713812785388128
11,32,2,15,7.574590879683036,3.9286806652376303,16.442106172661674,-2.940182648401827
19,90,4,5,8.580768997619218,3.3818346919849684,19.386858356449533,-3.0002283105022833
10,60,3,5,7.4946327266046175,3.5543739788712942,17.70667174950962,-3.311073059360731
7,31,2,10,7.023278462712292,3.858448725084056,16.496070201057393,-3.4479452054794524
33,18,1,95,9.840950555389965,5.490224145791235,15.775153821074344,-3.557876712328767
34,19,1,100,10.023226933665793,5.5426399748523325,15.775780549775382,-3.559703196347032
36,20,1,105,10.20183880503167,5.5936347163295626,15.77647910685581,-3.560502283105023
38,21,1,110,10.377006049515696,5.64329295102508,15.77723879646376,-3.5608447488584476
29,17,1,90,9.654764983346352,5.43629419306755,15.77461188685485,-3.561187214611872
41,22,1,115,10.54892715840997,5.69169178659409,15.77805072781079,-3.5652968036529677
27,16,1,85,9.464396557566348,5.380747486378429,15.774170598594178,-3.5664383561643835
42,23,1,120,10.717782063830615,5.738901705905388,15.778907459041482,-3.573173515981735
25,15,1,80,9.269537516337556,5.323470479206275,15.773849517586866,-3.5731735159817353
45,24,1,125,10.883734026758567,5.784987407088406,15.779802718025756,-3.5762557077625567
48,25,1,130,11.046933803705215,5.830007954124309,15.780731203289582,-3.5792237442922374
52,27,1,140,11.365610953791116,5.917068548747377,15.782670387469574,-3.580707762557078
50,26,1,135,11.207517476374454,5.8740181933499525,15.781688383495997,-3.581506849315069
23,14,1,75,9.069839612745623,5.264337175215107,15.773673036559783,-3.582876712328767
54,28,1,145,11.521330402249736,5.959205627776894,15.78367388722006,-3.584246575342466
56,29,1,150,11.67478298513012,6.000472662218428,15.78469600855226,-3.5857305936073063
21,13,1,70,8.864905705554548,5.203207445695472,15.77367192628462,-3.59783105022831
20,12,1,65,8.654281245518485,5.139924547484316,15.773885545519825,-3.617351598173516
17,11,1,60,8.437437548638572,5.074313659062948,15.77436494344916,-3.637671232876712
15,10,1,55,8.213757269479052,5.006178538397702,15.775177538358315,-3.669406392694064
13,9,1,50,7.982509303285306,4.935299148613803,15.776414132533915,-3.718607305936073
12,8,1,45,7.742815789432707,4.861429129351434,15.778199905011189,-3.783904109589041
9,7,1,40,7.493604994191672,4.784294134066495,15.780712264163808,-3.894063926940639
4,30,2,5,6.3933356094694345,3.79599740178504,16.612251796141532,-3.922146118721461
8,6,1,35,7.2335416162824435,4.703592594475177,15.784211169377844,-4.0864155251141545
6,5,1,30,6.960919951901152,4.619002179091701,15.789093576951792,-4.242808219178082
5,4,1,25,6.6734837934191455,4.530202116751037,15.795997702923795,-4.403767123287672
3,3,1,20,6.3681182956799,4.436929186924413,15.80602190309928,-4.583561643835616
2,2,1,15,6.040239726222707,4.33913003325692,15.821239711898594,-4.814383561643836
1,1,1,10,5.682427570870925,4.237394350878477,15.846134495457498,-4.998287671232877
0,0,1,5,5.280599771751155,4.134409125870013,15.892804295180891,-4.998972602739726
