,Datetime,GHI,Wind Speed
0,2021-01-01 00:30:00,44,1.9
1,2021-01-01 01:30:00,0,1.8
2,2021-01-01 02:30:00,0,2.1
3,2021-01-01 03:30:00,0,2.9000000000000004
4,2021-01-01 04:30:00,0,3.6
5,2021-01-01 05:30:00,0,3.9
6,2021-01-01 06:30:00,0,4.0
7,2021-01-01 07:30:00,0,3.9
8,2021-01-01 08:30:00,0,3.7
9,2021-01-01 09:30:00,0,3.5
10,2021-01-01 10:30:00,0,3.4000000000000004
11,2021-01-01 11:30:00,0,3.4000000000000004
12,2021-01-01 12:30:00,0,3.5
13,2021-01-01 13:30:00,0,3.5
14,2021-01-01 14:30:00,0,3.6
15,2021-01-01 15:30:00,67,4.1000000000000005
16,2021-01-01 16:30:00,244,4.7
17,2021-01-01 17:30:00,409,4.800000000000001
18,2021-01-01 18:30:00,528,4.0
19,2021-01-01 19:30:00,586,3.0
20,2021-01-01 20:30:00,583,2.0
21,2021-01-01 21:30:00,513,1.4
22,2021-01-01 22:30:00,384,1.0
23,2021-01-01 23:30:00,219,0.7000000000000001
24,2021-01-02 00:30:00,46,1.1
25,2021-01-02 01:30:00,0,1.3
26,2021-01-02 02:30:00,0,1.4
27,2021-01-02 03:30:00,0,1.4
28,2021-01-02 04:30:00,0,1.4
29,2021-01-02 05:30:00,0,1.3
30,2021-01-02 06:30:00,0,1.1
31,2021-01-02 07:30:00,0,1.0
32,2021-01-02 08:30:00,0,1.3
33,2021-01-02 09:30:00,0,1.6
34,2021-01-02 10:30:00,0,1.5
35,2021-01-02 11:30:00,0,1.4
36,2021-01-02 12:30:00,0,1.4
37,2021-01-02 13:30:00,0,1.3
38,2021-01-02 14:30:00,0,1.2000000000000002
39,2021-01-02 15:30:00,41,1.3
40,2021-01-02 16:30:00,210,1.5
41,2021-01-02 17:30:00,386,1.5
42,2021-01-02 18:30:00,459,1.2000000000000002
43,2021-01-02 19:30:00,565,1.0
44,2021-01-02 20:30:00,531,1.4
45,2021-01-02 21:30:00,434,1.9
46,2021-01-02 22:30:00,284,1.9
47,2021-01-02 23:30:00,151,1.9
48,2021-01-03 00:30:00,31,1.7000000000000002
49,2021-01-03 01:30:00,0,1.4
50,2021-01-03 02:30:00,0,1.2000000000000002
51,2021-01-03 03:30:00,0,1.0
52,2021-01-03 04:30:00,0,0.8
53,2021-01-03 05:30:00,0,0.7000000000000001
54,2021-01-03 06:30:00,0,0.7000000000000001
55,2021-01-03 07:30:00,0,0.7000000000000001
56,2021-01-03 08:30:00,0,0.7000000000000001
57,2021-01-03 09:30:00,0,0.6000000000000001
58,2021-01-03 10:30:00,0,0.6000000000000001
59,2021-01-03 11:30:00,0,0.7000000000000001
60,2021-01-03 12:30:00,0,0.9
61,2021-01-03 13:30:00,0,1.0
62,2021-01-03 14:30:00,0,1.0
63,2021-01-03 15:30:00,31,1.0
64,2021-01-03 16:30:00,214,1.0
65,2021-01-03 17:30:00,239,0.5
66,2021-01-03 18:30:00,454,0.4
67,2021-01-03 19:30:00,549,1.0
68,2021-01-03 20:30:00,524,1.6
69,2021-01-03 21:30:00,376,1.7000000000000002
70,2021-01-03 22:30:00,223,1.6
71,2021-01-03 23:30:00,181,1.6
72,2021-01-04 00:30:00,34,1.0
73,2021-01-04 01:30:00,0,0.9
74,2021-01-04 02:30:00,0,0.9
75,2021-01-04 03:30:00,0,1.0
76,2021-01-04 04:30:00,0,0.9
77,2021-01-04 05:30:00,0,0.8
78,2021-01-04 06:30:00,0,0.6000000000000001
79,2021-01-04 07:30:00,0,0.4
80,2021-01-04 08:30:00,0,0.4
81,2021-01-04 09:30:00,0,0.5
82,2021-01-04 10:30:00,0,0.6000000000000001
83,2021-01-04 11:30:00,0,0.7000000000000001
84,2021-01-04 12:30:00,0,0.8
85,2021-01-04 13:30:00,0,0.8
86,2021-01-04 14:30:00,0,0.6000000000000001
87,2021-01-04 15:30:00,57,0.5
88,2021-01-04 16:30:00,224,0.6000000000000001
89,2021-01-04 17:30:00,385,1.2000000000000002
90,2021-01-04 18:30:00,506,2.3000000000000003
91,2021-01-04 19:30:00,566,3.0
92,2021-01-04 20:30:00,561,3.4000000000000004
93,2021-01-04 21:30:00,412,3.5
94,2021-01-04 22:30:00,375,3.3000000000000003
95,2021-01-04 23:30:00,214,3.1
96,2021-01-05 00:30:00,49,1.7000000000000002
97,2021-01-05 01:30:00,0,1.2000000000000002
98,2021-01-05 02:30:00,0,1.0
99,2021-01-05 03:30:00,0,1.1
100,2021-01-05 04:30:00,0,1.0
101,2021-01-05 05:30:00,0,1.0
102,2021-01-05 06:30:00,0,1.1
103,2021-01-05 07:30:00,0,1.5
104,2021-01-05 08:30:00,0,1.7000000000000002
105,2021-01-05 09:30:00,0,1.7000000000000002
106,2021-01-05 10:30:00,0,1.8
107,2021-01-05 11:30:00,0,2.0
108,2021-01-05 12:30:00,0,2.1
109,2021-01-05 13:30:00,0,2.3000000000000003
110,2021-01-05 14:30:00,0,2.8000000000000003
111,2021-01-05 15:30:00,62,3.6
112,2021-01-05 16:30:00,238,4.0
113,2021-01-05 17:30:00,340,3.4000000000000004
114,2021-01-05 18:30:00,518,2.4000000000000004
115,2021-01-05 19:30:00,578,1.8
116,2021-01-05 20:30:00,586,2.0
117,2021-01-05 21:30:00,516,2.4000000000000004
118,2021-01-05 22:30:00,393,2.0
119,2021-01-05 23:30:00,227,1.6
120,2021-01-06 00:30:00,55,0.9
121,2021-01-06 01:30:00,0,0.9
122,2021-01-06 02:30:00,0,1.3
123,2021-01-06 03:30:00,0,1.6
124,2021-01-06 04:30:00,0,1.7000000000000002
125,2021-01-06 05:30:00,0,1.7000000000000002
126,2021-01-06 06:30:00,0,1.8
127,2021-01-06 07:30:00,0,1.9
128,2021-01-06 08:30:00,0,2.1
129,2021-01-06 09:30:00,0,2.1
130,2021-01-06 10:30:00,0,1.9
131,2021-01-06 11:30:00,0,1.6
132,2021-01-06 12:30:00,0,1.5
133,2021-01-06 13:30:00,0,1.6
134,2021-01-06 14:30:00,0,1.7000000000000002
135,2021-01-06 15:30:00,45,2.1
136,2021-01-06 16:30:00,210,2.4000000000000004
137,2021-01-06 17:30:00,392,2.0
138,2021-01-06 18:30:00,513,1.6
139,2021-01-06 19:30:00,574,1.7000000000000002
140,2021-01-06 20:30:00,542,2.1
141,2021-01-06 21:30:00,456,2.3000000000000003
142,2021-01-06 22:30:00,379,2.1
143,2021-01-06 23:30:00,214,1.8
144,2021-01-07 00:30:00,41,1.2000000000000002
145,2021-01-07 01:30:00,0,1.0
146,2021-01-07 02:30:00,0,1.0
147,2021-01-07 03:30:00,0,1.2000000000000002
148,2021-01-07 04:30:00,0,1.3
149,2021-01-07 05:30:00,0,1.4
150,2021-01-07 06:30:00,0,1.4
151,2021-01-07 07:30:00,0,1.5
152,2021-01-07 08:30:00,0,1.8
153,2021-01-07 09:30:00,0,2.2
154,2021-01-07 10:30:00,0,2.6
155,2021-01-07 11:30:00,0,3.1
156,2021-01-07 12:30:00,0,3.4000000000000004
157,2021-01-07 13:30:00,0,3.5
158,2021-01-07 14:30:00,0,3.7
159,2021-01-07 15:30:00,54,3.9
160,2021-01-07 16:30:00,230,3.8
161,2021-01-07 17:30:00,255,3.3000000000000003
162,2021-01-07 18:30:00,427,2.8000000000000003
163,2021-01-07 19:30:00,509,2.2
164,2021-01-07 20:30:00,507,1.4
165,2021-01-07 21:30:00,454,0.8
166,2021-01-07 22:30:00,355,0.5
167,2021-01-07 23:30:00,161,0.5
168,2021-01-08 00:30:00,42,0.9
169,2021-01-08 01:30:00,0,1.2000000000000002
170,2021-01-08 02:30:00,0,1.4
171,2021-01-08 03:30:00,0,1.6
172,2021-01-08 04:30:00,0,1.7000000000000002
173,2021-01-08 05:30:00,0,1.8
174,2021-01-08 06:30:00,0,1.8
175,2021-01-08 07:30:00,0,1.9
176,2021-01-08 08:30:00,0,1.8
177,2021-01-08 09:30:00,0,1.6
178,2021-01-08 10:30:00,0,1.6
179,2021-01-08 11:30:00,0,1.7000000000000002
180,2021-01-08 12:30:00,0,1.7000000000000002
181,2021-01-08 13:30:00,0,1.8
182,2021-01-08 14:30:00,0,2.2
183,2021-01-08 15:30:00,59,2.9000000000000004
184,2021-01-08 16:30:00,237,3.4000000000000004
185,2021-01-08 17:30:00,403,3.3000000000000003
186,2021-01-08 18:30:00,525,2.8000000000000003
187,2021-01-08 19:30:00,589,2.1
188,2021-01-08 20:30:00,592,1.6
189,2021-01-08 21:30:00,530,1.9
190,2021-01-08 22:30:00,406,2.2
191,2021-01-08 23:30:00,240,2.2
192,2021-01-09 00:30:00,63,2.2
193,2021-01-09 01:30:00,0,2.7
194,2021-01-09 02:30:00,0,3.4000000000000004
195,2021-01-09 03:30:00,0,4.0
196,2021-01-09 04:30:00,0,4.1000000000000005
197,2021-01-09 05:30:00,0,4.1000000000000005
198,2021-01-09 06:30:00,0,4.0
199,2021-01-09 07:30:00,0,3.8
200,2021-01-09 08:30:00,0,3.6
201,2021-01-09 09:30:00,0,3.5
202,2021-01-09 10:30:00,0,3.4000000000000004
203,2021-01-09 11:30:00,0,3.5
204,2021-01-09 12:30:00,0,3.8
205,2021-01-09 13:30:00,0,4.2
206,2021-01-09 14:30:00,0,4.6000000000000005
207,2021-01-09 15:30:00,65,5.0
208,2021-01-09 16:30:00,243,5.4
209,2021-01-09 17:30:00,408,5.6000000000000005
210,2021-01-09 18:30:00,530,5.2
211,2021-01-09 19:30:00,595,4.6000000000000005
212,2021-01-09 20:30:00,596,3.9
213,2021-01-09 21:30:00,531,3.3000000000000003
214,2021-01-09 22:30:00,402,2.7
215,2021-01-09 23:30:00,242,2.4000000000000004
216,2021-01-10 00:30:00,66,1.7000000000000002
217,2021-01-10 01:30:00,0,1.9
218,2021-01-10 02:30:00,0,2.3000000000000003
219,2021-01-10 03:30:00,0,2.6
220,2021-01-10 04:30:00,0,3.0
221,2021-01-10 05:30:00,0,3.3000000000000003
222,2021-01-10 06:30:00,0,3.4000000000000004
223,2021-01-10 07:30:00,0,3.5
224,2021-01-10 08:30:00,0,3.5
225,2021-01-10 09:30:00,0,3.4000000000000004
226,2021-01-10 10:30:00,0,3.6
227,2021-01-10 11:30:00,0,3.8
228,2021-01-10 12:30:00,0,3.7
229,2021-01-10 13:30:00,0,3.6
230,2021-01-10 14:30:00,0,3.8
231,2021-01-10 15:30:00,62,4.4
232,2021-01-10 16:30:00,236,4.5
233,2021-01-10 17:30:00,404,3.6
234,2021-01-10 18:30:00,514,2.3000000000000003
235,2021-01-10 19:30:00,431,1.2000000000000002
236,2021-01-10 20:30:00,392,0.9
237,2021-01-10 21:30:00,483,1.1
238,2021-01-10 22:30:00,413,0.9
239,2021-01-10 23:30:00,247,0.7000000000000001
240,2021-01-11 00:30:00,67,1.0
241,2021-01-11 01:30:00,0,1.3
242,2021-01-11 02:30:00,0,1.4
243,2021-01-11 03:30:00,0,1.4
244,2021-01-11 04:30:00,0,1.4
245,2021-01-11 05:30:00,0,1.6
246,2021-01-11 06:30:00,0,1.8
247,2021-01-11 07:30:00,0,2.1
248,2021-01-11 08:30:00,0,2.3000000000000003
249,2021-01-11 09:30:00,0,2.6
250,2021-01-11 10:30:00,0,3.0
251,2021-01-11 11:30:00,0,3.4000000000000004
252,2021-01-11 12:30:00,0,3.5
253,2021-01-11 13:30:00,0,3.5
254,2021-01-11 14:30:00,0,3.7
255,2021-01-11 15:30:00,57,4.2
256,2021-01-11 16:30:00,234,4.3
257,2021-01-11 17:30:00,402,3.8
258,2021-01-11 18:30:00,527,3.2
259,2021-01-11 19:30:00,593,2.3000000000000003
260,2021-01-11 20:30:00,595,1.4
261,2021-01-11 21:30:00,532,0.7000000000000001
262,2021-01-11 22:30:00,410,0.4
263,2021-01-11 23:30:00,244,0.3
264,2021-01-12 00:30:00,67,0.8
265,2021-01-12 01:30:00,0,1.4
266,2021-01-12 02:30:00,0,1.6
267,2021-01-12 03:30:00,0,1.5
268,2021-01-12 04:30:00,0,1.6
269,2021-01-12 05:30:00,0,1.8
270,2021-01-12 06:30:00,0,1.7000000000000002
271,2021-01-12 07:30:00,0,1.6
272,2021-01-12 08:30:00,0,1.7000000000000002
273,2021-01-12 09:30:00,0,1.9
274,2021-01-12 10:30:00,0,1.9
275,2021-01-12 11:30:00,0,1.9
276,2021-01-12 12:30:00,0,1.9
277,2021-01-12 13:30:00,0,2.0
278,2021-01-12 14:30:00,0,2.0
279,2021-01-12 15:30:00,59,2.6
280,2021-01-12 16:30:00,237,2.9000000000000004
281,2021-01-12 17:30:00,402,2.1
282,2021-01-12 18:30:00,526,1.2000000000000002
283,2021-01-12 19:30:00,576,0.6000000000000001
284,2021-01-12 20:30:00,474,0.6000000000000001
285,2021-01-12 21:30:00,454,1.0
286,2021-01-12 22:30:00,282,1.2000000000000002
287,2021-01-12 23:30:00,152,1.2000000000000002
288,2021-01-13 00:30:00,42,0.9
289,2021-01-13 01:30:00,0,1.1
290,2021-01-13 02:30:00,0,1.3
291,2021-01-13 03:30:00,0,1.4
292,2021-01-13 04:30:00,0,1.4
293,2021-01-13 05:30:00,0,1.5
294,2021-01-13 06:30:00,0,1.6
295,2021-01-13 07:30:00,0,1.7000000000000002
296,2021-01-13 08:30:00,0,1.8
297,2021-01-13 09:30:00,0,1.9
298,2021-01-13 10:30:00,0,1.9
299,2021-01-13 11:30:00,0,2.1
300,2021-01-13 12:30:00,0,2.4000000000000004
301,2021-01-13 13:30:00,0,2.6
302,2021-01-13 14:30:00,0,3.0
303,2021-01-13 15:30:00,62,3.6
304,2021-01-13 16:30:00,236,3.5
305,2021-01-13 17:30:00,334,2.6
306,2021-01-13 18:30:00,352,1.7000000000000002
307,2021-01-13 19:30:00,390,0.9
308,2021-01-13 20:30:00,526,0.8
309,2021-01-13 21:30:00,473,0.9
310,2021-01-13 22:30:00,328,0.7000000000000001
311,2021-01-13 23:30:00,198,0.5
312,2021-01-14 00:30:00,52,0.9
313,2021-01-14 01:30:00,0,1.2000000000000002
314,2021-01-14 02:30:00,0,1.4
315,2021-01-14 03:30:00,0,1.5
316,2021-01-14 04:30:00,0,1.6
317,2021-01-14 05:30:00,0,2.0
318,2021-01-14 06:30:00,0,2.6
319,2021-01-14 07:30:00,0,3.0
320,2021-01-14 08:30:00,0,3.1
321,2021-01-14 09:30:00,0,2.9000000000000004
322,2021-01-14 10:30:00,0,2.8000000000000003
323,2021-01-14 11:30:00,0,2.8000000000000003
324,2021-01-14 12:30:00,0,2.9000000000000004
325,2021-01-14 13:30:00,0,3.1
326,2021-01-14 14:30:00,0,3.6
327,2021-01-14 15:30:00,59,4.2
328,2021-01-14 16:30:00,231,4.7
329,2021-01-14 17:30:00,400,4.9
330,2021-01-14 18:30:00,530,4.5
331,2021-01-14 19:30:00,596,3.5
332,2021-01-14 20:30:00,600,2.4000000000000004
333,2021-01-14 21:30:00,540,1.5
334,2021-01-14 22:30:00,419,0.9
335,2021-01-14 23:30:00,253,0.7000000000000001
336,2021-01-15 00:30:00,75,1.2000000000000002
337,2021-01-15 01:30:00,0,1.6
338,2021-01-15 02:30:00,0,2.0
339,2021-01-15 03:30:00,0,2.3000000000000003
340,2021-01-15 04:30:00,0,2.6
341,2021-01-15 05:30:00,0,2.8000000000000003
342,2021-01-15 06:30:00,0,3.0
343,2021-01-15 07:30:00,0,3.2
344,2021-01-15 08:30:00,0,3.3000000000000003
345,2021-01-15 09:30:00,0,3.5
346,2021-01-15 10:30:00,0,3.7
347,2021-01-15 11:30:00,0,4.0
348,2021-01-15 12:30:00,0,4.2
349,2021-01-15 13:30:00,0,4.2
350,2021-01-15 14:30:00,0,4.4
351,2021-01-15 15:30:00,72,4.800000000000001
352,2021-01-15 16:30:00,258,4.800000000000001
353,2021-01-15 17:30:00,432,4.6000000000000005
354,2021-01-15 18:30:00,555,4.2
355,2021-01-15 19:30:00,619,3.3000000000000003
356,2021-01-15 20:30:00,623,2.4000000000000004
357,2021-01-15 21:30:00,560,1.9
358,2021-01-15 22:30:00,438,1.6
359,2021-01-15 23:30:00,269,1.3
360,2021-01-16 00:30:00,83,1.5
361,2021-01-16 01:30:00,0,1.8
362,2021-01-16 02:30:00,0,2.2
363,2021-01-16 03:30:00,0,2.4000000000000004
364,2021-01-16 04:30:00,0,2.6
365,2021-01-16 05:30:00,0,2.6
366,2021-01-16 06:30:00,0,2.5
367,2021-01-16 07:30:00,0,2.5
368,2021-01-16 08:30:00,0,2.5
369,2021-01-16 09:30:00,0,2.6
370,2021-01-16 10:30:00,0,2.9000000000000004
371,2021-01-16 11:30:00,0,3.3000000000000003
372,2021-01-16 12:30:00,0,3.7
373,2021-01-16 13:30:00,0,4.0
374,2021-01-16 14:30:00,0,4.2
375,2021-01-16 15:30:00,66,4.4
376,2021-01-16 16:30:00,244,4.6000000000000005
377,2021-01-16 17:30:00,409,4.9
378,2021-01-16 18:30:00,510,4.7
379,2021-01-16 19:30:00,586,4.0
380,2021-01-16 20:30:00,594,3.4000000000000004
381,2021-01-16 21:30:00,533,3.0
382,2021-01-16 22:30:00,412,2.6
383,2021-01-16 23:30:00,252,2.3000000000000003
384,2021-01-17 00:30:00,77,1.5
385,2021-01-17 01:30:00,0,1.9
386,2021-01-17 02:30:00,0,2.3000000000000003
387,2021-01-17 03:30:00,0,2.6
388,2021-01-17 04:30:00,0,2.8000000000000003
389,2021-01-17 05:30:00,0,2.9000000000000004
390,2021-01-17 06:30:00,0,3.0
391,2021-01-17 07:30:00,0,3.2
392,2021-01-17 08:30:00,0,3.4000000000000004
393,2021-01-17 09:30:00,0,3.5
394,2021-01-17 10:30:00,0,3.5
395,2021-01-17 11:30:00,0,3.5
396,2021-01-17 12:30:00,0,3.6
397,2021-01-17 13:30:00,0,3.8
398,2021-01-17 14:30:00,0,4.1000000000000005
399,2021-01-17 15:30:00,67,4.5
400,2021-01-17 16:30:00,245,4.5
401,2021-01-17 17:30:00,415,4.0
402,2021-01-17 18:30:00,541,2.9000000000000004
403,2021-01-17 19:30:00,608,1.7000000000000002
404,2021-01-17 20:30:00,611,0.8
405,2021-01-17 21:30:00,551,0.3
406,2021-01-17 22:30:00,431,0.4
407,2021-01-17 23:30:00,267,0.6000000000000001
408,2021-01-18 00:30:00,85,0.8
409,2021-01-18 01:30:00,0,0.9
410,2021-01-18 02:30:00,0,1.1
411,2021-01-18 03:30:00,0,1.3
412,2021-01-18 04:30:00,0,1.4
413,2021-01-18 05:30:00,0,1.4
414,2021-01-18 06:30:00,0,1.4
415,2021-01-18 07:30:00,0,1.2000000000000002
416,2021-01-18 08:30:00,0,1.1
417,2021-01-18 09:30:00,0,1.1
418,2021-01-18 10:30:00,0,1.2000000000000002
419,2021-01-18 11:30:00,0,1.4
420,2021-01-18 12:30:00,0,1.5
421,2021-01-18 13:30:00,0,1.5
422,2021-01-18 14:30:00,0,1.8
423,2021-01-18 15:30:00,64,2.5
424,2021-01-18 16:30:00,242,3.3000000000000003
425,2021-01-18 17:30:00,412,3.8
426,2021-01-18 18:30:00,539,3.7
427,2021-01-18 19:30:00,606,3.2
428,2021-01-18 20:30:00,607,2.7
429,2021-01-18 21:30:00,546,2.3000000000000003
430,2021-01-18 22:30:00,425,1.7000000000000002
431,2021-01-18 23:30:00,261,1.4
432,2021-01-19 00:30:00,83,0.7000000000000001
433,2021-01-19 01:30:00,0,0.9
434,2021-01-19 02:30:00,0,1.2000000000000002
435,2021-01-19 03:30:00,0,1.3
436,2021-01-19 04:30:00,0,1.2000000000000002
437,2021-01-19 05:30:00,0,1.2000000000000002
438,2021-01-19 06:30:00,0,1.4
439,2021-01-19 07:30:00,0,1.6
440,2021-01-19 08:30:00,0,2.0
441,2021-01-19 09:30:00,0,2.2
442,2021-01-19 10:30:00,0,2.5
443,2021-01-19 11:30:00,0,3.0
444,2021-01-19 12:30:00,0,3.7
445,2021-01-19 13:30:00,0,4.3
446,2021-01-19 14:30:00,0,5.300000000000001
447,2021-01-19 15:30:00,39,7.1000000000000005
448,2021-01-19 16:30:00,119,8.8
449,2021-01-19 17:30:00,315,9.1
450,2021-01-19 18:30:00,524,9.0
451,2021-01-19 19:30:00,551,9.0
452,2021-01-19 20:30:00,468,8.9
453,2021-01-19 21:30:00,517,8.6
454,2021-01-19 22:30:00,406,8.3
455,2021-01-19 23:30:00,73,8.1
456,2021-01-20 00:30:00,30,7.800000000000001
457,2021-01-20 01:30:00,0,7.800000000000001
458,2021-01-20 02:30:00,0,7.5
459,2021-01-20 03:30:00,0,6.9
460,2021-01-20 04:30:00,0,6.2
461,2021-01-20 05:30:00,0,5.7
462,2021-01-20 06:30:00,0,5.300000000000001
463,2021-01-20 07:30:00,0,4.800000000000001
464,2021-01-20 08:30:00,0,4.6000000000000005
465,2021-01-20 09:30:00,0,4.6000000000000005
466,2021-01-20 10:30:00,0,4.800000000000001
467,2021-01-20 11:30:00,0,5.1000000000000005
468,2021-01-20 12:30:00,0,5.300000000000001
469,2021-01-20 13:30:00,0,5.4
470,2021-01-20 14:30:00,0,5.6000000000000005
471,2021-01-20 15:30:00,62,5.800000000000001
472,2021-01-20 16:30:00,233,6.2
473,2021-01-20 17:30:00,400,6.300000000000001
474,2021-01-20 18:30:00,528,6.1000000000000005
475,2021-01-20 19:30:00,596,5.800000000000001
476,2021-01-20 20:30:00,601,5.5
477,2021-01-20 21:30:00,542,5.0
478,2021-01-20 22:30:00,424,4.4
479,2021-01-20 23:30:00,263,4.1000000000000005
480,2021-01-21 00:30:00,87,1.9
481,2021-01-21 01:30:00,0,1.5
482,2021-01-21 02:30:00,0,1.3
483,2021-01-21 03:30:00,0,1.2000000000000002
484,2021-01-21 04:30:00,0,1.1
485,2021-01-21 05:30:00,0,1.0
486,2021-01-21 06:30:00,0,1.1
487,2021-01-21 07:30:00,0,1.1
488,2021-01-21 08:30:00,0,1.2000000000000002
489,2021-01-21 09:30:00,0,1.3
490,2021-01-21 10:30:00,0,1.4
491,2021-01-21 11:30:00,0,1.6
492,2021-01-21 12:30:00,0,1.6
493,2021-01-21 13:30:00,0,1.6
494,2021-01-21 14:30:00,0,1.6
495,2021-01-21 15:30:00,67,2.0
496,2021-01-21 16:30:00,242,1.5
497,2021-01-21 17:30:00,411,0.9
498,2021-01-21 18:30:00,540,1.6
499,2021-01-21 19:30:00,608,2.5
500,2021-01-21 20:30:00,613,3.1
501,2021-01-21 21:30:00,554,3.4000000000000004
502,2021-01-21 22:30:00,436,3.4000000000000004
503,2021-01-21 23:30:00,273,3.4000000000000004
504,2021-01-22 00:30:00,93,2.1
505,2021-01-22 01:30:00,0,1.4
506,2021-01-22 02:30:00,0,1.1
507,2021-01-22 03:30:00,0,1.0
508,2021-01-22 04:30:00,0,1.0
509,2021-01-22 05:30:00,0,1.0
510,2021-01-22 06:30:00,0,1.1
511,2021-01-22 07:30:00,0,1.1
512,2021-01-22 08:30:00,0,1.1
513,2021-01-22 09:30:00,0,1.2000000000000002
514,2021-01-22 10:30:00,0,1.3
515,2021-01-22 11:30:00,0,1.3
516,2021-01-22 12:30:00,0,1.3
517,2021-01-22 13:30:00,0,1.4
518,2021-01-22 14:30:00,0,1.7000000000000002
519,2021-01-22 15:30:00,28,2.3000000000000003
520,2021-01-22 16:30:00,159,2.8000000000000003
521,2021-01-22 17:30:00,404,3.3000000000000003
522,2021-01-22 18:30:00,219,3.8
523,2021-01-22 19:30:00,301,4.3
524,2021-01-22 20:30:00,303,4.6000000000000005
525,2021-01-22 21:30:00,246,4.6000000000000005
526,2021-01-22 22:30:00,243,4.5
527,2021-01-22 23:30:00,193,4.3
528,2021-01-23 00:30:00,90,3.2
529,2021-01-23 01:30:00,0,2.7
530,2021-01-23 02:30:00,0,2.8000000000000003
531,2021-01-23 03:30:00,0,3.0
532,2021-01-23 04:30:00,0,3.0
533,2021-01-23 05:30:00,0,2.8000000000000003
534,2021-01-23 06:30:00,0,2.6
535,2021-01-23 07:30:00,0,2.4000000000000004
536,2021-01-23 08:30:00,0,2.3000000000000003
537,2021-01-23 09:30:00,0,2.3000000000000003
538,2021-01-23 10:30:00,0,2.3000000000000003
539,2021-01-23 11:30:00,0,2.2
540,2021-01-23 12:30:00,0,2.0
541,2021-01-23 13:30:00,0,1.7000000000000002
542,2021-01-23 14:30:00,0,1.5
543,2021-01-23 15:30:00,44,1.5
544,2021-01-23 16:30:00,184,1.3
545,2021-01-23 17:30:00,65,1.3
546,2021-01-23 18:30:00,100,1.5
547,2021-01-23 19:30:00,174,1.8
548,2021-01-23 20:30:00,301,2.1
549,2021-01-23 21:30:00,294,2.1
550,2021-01-23 22:30:00,180,1.9
551,2021-01-23 23:30:00,44,1.8
552,2021-01-24 00:30:00,26,0.9
553,2021-01-24 01:30:00,0,0.6000000000000001
554,2021-01-24 02:30:00,0,0.5
555,2021-01-24 03:30:00,0,0.7000000000000001
556,2021-01-24 04:30:00,0,0.8
557,2021-01-24 05:30:00,0,1.0
558,2021-01-24 06:30:00,0,1.2000000000000002
559,2021-01-24 07:30:00,0,1.4
560,2021-01-24 08:30:00,0,1.6
561,2021-01-24 09:30:00,0,1.8
562,2021-01-24 10:30:00,0,1.9
563,2021-01-24 11:30:00,0,2.0
564,2021-01-24 12:30:00,0,2.0
565,2021-01-24 13:30:00,0,2.0
566,2021-01-24 14:30:00,0,2.1
567,2021-01-24 15:30:00,73,2.4000000000000004
568,2021-01-24 16:30:00,256,2.1
569,2021-01-24 17:30:00,429,1.6
570,2021-01-24 18:30:00,559,2.2
571,2021-01-24 19:30:00,627,3.3000000000000003
572,2021-01-24 20:30:00,631,4.0
573,2021-01-24 21:30:00,570,4.5
574,2021-01-24 22:30:00,441,4.6000000000000005
575,2021-01-24 23:30:00,262,4.6000000000000005
576,2021-01-25 00:30:00,75,3.6
577,2021-01-25 01:30:00,0,3.2
578,2021-01-25 02:30:00,0,3.4000000000000004
579,2021-01-25 03:30:00,0,3.7
580,2021-01-25 04:30:00,0,3.9
581,2021-01-25 05:30:00,0,3.8
582,2021-01-25 06:30:00,0,3.5
583,2021-01-25 07:30:00,0,3.3000000000000003
584,2021-01-25 08:30:00,0,3.3000000000000003
585,2021-01-25 09:30:00,0,3.7
586,2021-01-25 10:30:00,0,4.0
587,2021-01-25 11:30:00,0,4.3
588,2021-01-25 12:30:00,0,4.5
589,2021-01-25 13:30:00,0,4.5
590,2021-01-25 14:30:00,0,4.7
591,2021-01-25 15:30:00,75,5.300000000000001
592,2021-01-25 16:30:00,193,6.0
593,2021-01-25 17:30:00,436,6.4
594,2021-01-25 18:30:00,402,6.7
595,2021-01-25 19:30:00,406,6.9
596,2021-01-25 20:30:00,510,7.1000000000000005
597,2021-01-25 21:30:00,482,7.4
598,2021-01-25 22:30:00,346,7.5
599,2021-01-25 23:30:00,118,7.5
600,2021-01-26 00:30:00,66,6.1000000000000005
601,2021-01-26 01:30:00,0,5.2
602,2021-01-26 02:30:00,0,4.7
603,2021-01-26 03:30:00,0,4.4
604,2021-01-26 04:30:00,0,4.3
605,2021-01-26 05:30:00,0,4.1000000000000005
606,2021-01-26 06:30:00,0,3.9
607,2021-01-26 07:30:00,0,3.5
608,2021-01-26 08:30:00,0,3.3000000000000003
609,2021-01-26 09:30:00,0,3.1
610,2021-01-26 10:30:00,0,2.9000000000000004
611,2021-01-26 11:30:00,0,2.8000000000000003
612,2021-01-26 12:30:00,0,2.6
613,2021-01-26 13:30:00,0,2.4000000000000004
614,2021-01-26 14:30:00,0,2.3000000000000003
615,2021-01-26 15:30:00,83,2.7
616,2021-01-26 16:30:00,274,2.9000000000000004
617,2021-01-26 17:30:00,450,2.5
618,2021-01-26 18:30:00,581,2.4000000000000004
619,2021-01-26 19:30:00,651,2.5
620,2021-01-26 20:30:00,653,2.9000000000000004
621,2021-01-26 21:30:00,589,3.1
